noun,adj,distance,noun,adv,distance,noun,verb,distance
, , ,, , ,(ตัวอย่าง - NOUN),(ปลดปล่อย - VERB),4
, , ,, , ,(ตัวอย่าง - NOUN),(ออก - VERB),6
, , ,, , ,(ตัวอย่าง - NOUN),(ชื่นชม - VERB),11
, , ,, , ,(ตัวอย่าง - NOUN),(คนใน - VERB),16
, , ,, , ,(ตัวอย่าง - NOUN),(มอบ - VERB),18
, , ,, , ,(ชั่วโมง - NOUN),(ชื่นชม - VERB),0
, , ,, , ,(ชั่วโมง - NOUN),(คนใน - VERB),5
, , ,, , ,(ชั่วโมง - NOUN),(มอบ - VERB),7
, , ,, , ,(สถาปัตยกรรม - NOUN),(คนใน - VERB),3
, , ,, , ,(สถาปัตยกรรม - NOUN),(มอบ - VERB),5
, , ,, , ,(ความสำคัญ - NOUN),(คนใน - VERB),1
, , ,, , ,(ความสำคัญ - NOUN),(มอบ - VERB),3
, , ,, , ,(ท้องถิ่น - NOUN),(มอบ - VERB),0
, , ,, , ,(วัด - NOUN),(มี - VERB),1
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),4
, , ,, , ,(วัด - NOUN),(บอกเล่า - VERB),6
, , ,, , ,(ภาพเขียน - NOUN),(สวยงาม - VERB),1
, , ,, , ,(ภาพเขียน - NOUN),(บอกเล่า - VERB),3
