noun,adj,distance,noun,adv,distance,noun,verb,distance
, , ,, , ,(มุมมอง - NOUN),(สวยงาม - VERB),10
, , ,, , ,(มุมมอง - NOUN),(ถ่ายภาพ - VERB),13
, , ,, , ,(สิ - NOUN),(เป็น - VERB),2
, , ,, , ,(สิ - NOUN),(สวยงาม - VERB),6
, , ,, , ,(สิ - NOUN),(ถ่ายภาพ - VERB),9
, , ,, , ,(บอง - NOUN),(เป็น - VERB),1
, , ,, , ,(บอง - NOUN),(สวยงาม - VERB),5
, , ,, , ,(บอง - NOUN),(ถ่ายภาพ - VERB),8
, , ,, , ,(ศา - NOUN),(เป็น - VERB),0
, , ,, , ,(ศา - NOUN),(สวยงาม - VERB),4
, , ,, , ,(ศา - NOUN),(ถ่ายภาพ - VERB),7
, , ,, , ,(พื้น - NOUN),(สวยงาม - VERB),2
, , ,, , ,(พื้น - NOUN),(ถ่ายภาพ - VERB),5
, , ,, , ,(หลัง - NOUN),(สวยงาม - VERB),1
, , ,, , ,(หลัง - NOUN),(ถ่ายภาพ - VERB),4
, , ,, , ,(การ - NOUN),(ถ่ายภาพ - VERB),0
, , ,, , ,(สถานที่ - NOUN),(คือ - VERB),3
, , ,, , ,(สถานที่ - NOUN),(พลาด - VERB),8
, , ,, , ,(สถานที่ - NOUN),(เดินทาง - VERB),11
, , ,, , ,(สถานที่ - NOUN),(เพลิดเพลิน - VERB),18
, , ,, , ,(สถานที่ - NOUN),(ไป - VERB),19
, , ,, , ,(น่าเกรงขาม - NOUN),(คือ - VERB),0
, , ,, , ,(น่าเกรงขาม - NOUN),(พลาด - VERB),5
, , ,, , ,(น่าเกรงขาม - NOUN),(เดินทาง - VERB),8
, , ,, , ,(น่าเกรงขาม - NOUN),(เพลิดเพลิน - VERB),15
, , ,, , ,(น่าเกรงขาม - NOUN),(ไป - VERB),16
, , ,, , ,(สิ่ง - NOUN),(พลาด - VERB),3
, , ,, , ,(สิ่ง - NOUN),(เดินทาง - VERB),6
, , ,, , ,(สิ่ง - NOUN),(เพลิดเพลิน - VERB),13
, , ,, , ,(สิ่ง - NOUN),(ไป - VERB),14
, , ,, , ,(ท่าเรือ - NOUN),(เพลิดเพลิน - VERB),3
, , ,, , ,(ท่าเรือ - NOUN),(ไป - VERB),4
, , ,, , ,(รา - NOUN),(เพลิดเพลิน - VERB),2
, , ,, , ,(รา - NOUN),(ไป - VERB),3
, , ,, , ,(ไวย์ - NOUN),(เพลิดเพลิน - VERB),1
, , ,, , ,(ไวย์ - NOUN),(ไป - VERB),2
, , ,, , ,(ท้าทาย - NOUN),(สำรวจ - VERB),2
, , ,, , ,(ท้าทาย - NOUN),(เพิ่มเติม - VERB),3
, , ,, , ,(ท้าทาย - NOUN),(หลบหนี - VERB),9
, , ,, , ,(ท้าทาย - NOUN),(ไป - VERB),10
, , ,, , ,(ท้าทาย - NOUN),(เงียบสงบ - VERB),14
, , ,, , ,(คุณ - NOUN),(หลบหนี - VERB),2
, , ,, , ,(คุณ - NOUN),(ไป - VERB),3
, , ,, , ,(คุณ - NOUN),(เงียบสงบ - VERB),7
, , ,, , ,(จุด - NOUN),(เงียบสงบ - VERB),1
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(มี - VERB),5
, , ,, , ,(น่ารัก - NOUN),(มี - VERB),2
, , ,, , ,(เว็บไซต์ - NOUN),(พักผ่อน - VERB),5
, , ,, , ,(วันสุดท้าย - NOUN),(พักผ่อน - VERB),2
, , ,, , ,(วันหยุด - NOUN),(พักผ่อน - VERB),0
, , ,, , ,(เพื่อน - NOUN),(ต้องการ - VERB),2
, , ,, , ,(เพื่อน - NOUN),(เห็น - VERB),5
, , ,, , ,(เพื่อน - NOUN),(ตก - VERB),8
, , ,, , ,(วิว - NOUN),(ตก - VERB),1
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(นักท่องเที่ยว - NOUN),(โอเค - VERB),4
, , ,, , ,(นักท่องเที่ยว - NOUN),(แออัด - VERB),6
, , ,, , ,(จำนวน - NOUN),(โอเค - VERB),3
, , ,, , ,(จำนวน - NOUN),(แออัด - VERB),5
, , ,, , ,(สถานที่ - NOUN),(โอเค - VERB),1
, , ,, , ,(สถานที่ - NOUN),(แออัด - VERB),3
, , ,, , ,(สถานที่ - NOUN),(เหมาะ - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ชม - VERB),4
, , ,, , ,(สถานที่ - NOUN),(ตก - VERB),6
, , ,, , ,(การ - NOUN),(ชม - VERB),0
, , ,, , ,(การ - NOUN),(ตก - VERB),2
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(ความ - NOUN),(นิยม - VERB),0
, , ,, , ,(พื้นที่ - NOUN),(ได้ - VERB),3
, , ,, , ,(พื้นที่ - NOUN),(สมบูรณ์แบบ - VERB),6
, , ,, , ,(ภาพถ่าย - NOUN),(สมบูรณ์แบบ - VERB),1
, , ,, , ,(จุด - NOUN),(ชม - VERB),0
, , ,, , ,(จุด - NOUN),(ตก - VERB),2
, , ,, , ,(จุด - NOUN),(พลาด - VERB),10
, , ,, , ,(จุด - NOUN),(อยู่ - VERB),12
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(พลาด - VERB),8
, , ,, , ,(พระอาทิตย์ - NOUN),(อยู่ - VERB),10
, , ,, , ,(ประเทศ - NOUN),(พลาด - VERB),5
, , ,, , ,(ประเทศ - NOUN),(อยู่ - VERB),7
, , ,, , ,(คุณ - NOUN),(พลาด - VERB),2
, , ,, , ,(คุณ - NOUN),(อยู่ - VERB),4
, , ,, , ,(คุณ - NOUN),(สวม - VERB),0
, , ,, , ,(คุณ - NOUN),(เดิน - VERB),2
, , ,, , ,(คุณ - NOUN),(ลง - VERB),3
, , ,, , ,(คุณ - NOUN),(ไป - VERB),4
, , ,, , ,(คุณ - NOUN),(ใช้ - VERB),8
, , ,, , ,(คุณ - NOUN),(ดี - VERB),11
, , ,, , ,(รองเท้ากีฬา - NOUN),(เดิน - VERB),0
, , ,, , ,(รองเท้ากีฬา - NOUN),(ลง - VERB),1
, , ,, , ,(รองเท้ากีฬา - NOUN),(ไป - VERB),2
, , ,, , ,(รองเท้ากีฬา - NOUN),(ใช้ - VERB),6
, , ,, , ,(รองเท้ากีฬา - NOUN),(ดี - VERB),9
, , ,, , ,(หน้าผา - NOUN),(ใช้ - VERB),1
, , ,, , ,(หน้าผา - NOUN),(ดี - VERB),4
, , ,, , ,(ช่วงเวลา - NOUN),(ดี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ดี - VERB),1
, , ,, , ,(คุณ - NOUN),(ไป - VERB),0
, , ,, , ,(คุณ - NOUN),(จบ - VERB),2
, , ,, , ,(คน - NOUN),(อยู่ - VERB),1
, , ,, , ,(จุด - NOUN),(ดี - VERB),1
, , ,, , ,(จุด - NOUN),(ถ่ายภาพ - VERB),4
, , ,, , ,(การ - NOUN),(ถ่ายภาพ - VERB),0
, , ,, , ,(พรหม - NOUN),(เป็น - VERB),1
, , ,, , ,(เทพ - NOUN),(เป็น - VERB),0
, , ,, , ,(โรงแรม - NOUN),(ไป - VERB),7
, , ,, , ,(ป่า - NOUN),(ไป - VERB),3
, , ,, , ,(ตอง - NOUN),(ไป - VERB),2
, , ,, , ,(ขี่ม้า - NOUN),(ไป - VERB),0
, , ,, , ,(ระหว่างทาง - NOUN),(เยี่ยม - VERB),2
, , ,, , ,(ระหว่างทาง - NOUN),(ชม - VERB),3
, , ,, , ,(ระหว่างทาง - NOUN),(ชม - VERB),5
, , ,, , ,(ระหว่างทาง - NOUN),(กะ - VERB),11
, , ,, , ,(คุณ - NOUN),(เยี่ยม - VERB),1
, , ,, , ,(คุณ - NOUN),(ชม - VERB),2
, , ,, , ,(คุณ - NOUN),(ชม - VERB),4
, , ,, , ,(คุณ - NOUN),(กะ - VERB),10
, , ,, , ,(จุด - NOUN),(ชม - VERB),0
, , ,, , ,(จุด - NOUN),(กะ - VERB),6
, , ,, , ,(วิว - NOUN),(กะ - VERB),4
, , ,, , ,(หาด - NOUN),(กะ - VERB),3
, , ,, , ,(กะ - NOUN),(กะ - VERB),2
, , ,, , ,(รน - NOUN),(กะ - VERB),1
, , ,, , ,(หาด - NOUN),(กะ - VERB),0
, , ,, , ,(เวลา - NOUN),(ดี - VERB),1
, , ,, , ,(เวลา - NOUN),(เยี่ยม - VERB),5
, , ,, , ,(เวลา - NOUN),(ชม - VERB),6
, , ,, , ,(เวลา - NOUN),(ตก - VERB),10
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(การ - NOUN),(ชม - VERB),1
, , ,, , ,(การ - NOUN),(ตก - VERB),5
, , ,, , ,(ช่วง - NOUN),(ตก - VERB),1
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),0
, , ,, , ,(จุด - NOUN),(เงียบสงบ - VERB),1
, , ,, , ,(จุด - NOUN),(เพลิดเพลิน - VERB),6
, , ,, , ,(พวก - NOUN),(เพลิดเพลิน - VERB),2
, , ,, , ,(ลูกเรือ - NOUN),(เพลิดเพลิน - VERB),1
, , ,, , ,(การ - NOUN),(ขึ้น - VERB),0
, , ,, , ,(การ - NOUN),(ไป - VERB),8
, , ,, , ,(การ - NOUN),(ชม - VERB),11
, , ,, , ,(นาที - NOUN),(ไป - VERB),1
, , ,, , ,(นาที - NOUN),(ชม - VERB),4
, , ,, , ,(จุด - NOUN),(ชม - VERB),0
, , ,, , ,(งาน - NOUN),(เข้า - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ได้รับ - VERB),0
, , ,, , ,(สถานที่ - NOUN),(ดูแล - VERB),2
, , ,, , ,(การ - NOUN),(ดูแล - VERB),0
, , ,, , ,(คุ้มค่า - NOUN),(ขับรถ - VERB),2
, , ,, , ,(การ - NOUN),(เดินทาง - VERB),0
, , ,, , ,(การ - NOUN),(งดงาม - VERB),5
, , ,, , ,(นาที - NOUN),(งดงาม - VERB),1
, , ,, , ,(แผนการ - NOUN),(เดินทาง - VERB),0
, , ,, , ,(จุด - NOUN),(ชม - VERB),0
, , ,, , ,(จุด - NOUN),(ซ่อนตัว - VERB),3
, , ,, , ,(จุด - NOUN),(เป็น - VERB),6
, , ,, , ,(จุด - NOUN),(ชม - VERB),8
, , ,, , ,(จุด - NOUN),(ตก - VERB),10
, , ,, , ,(จุด - NOUN),(สวยงาม - VERB),12
, , ,, , ,(จุด - NOUN),(มี - VERB),13
, , ,, , ,(วิว - NOUN),(ซ่อนตัว - VERB),1
, , ,, , ,(วิว - NOUN),(เป็น - VERB),4
, , ,, , ,(วิว - NOUN),(ชม - VERB),6
, , ,, , ,(วิว - NOUN),(ตก - VERB),8
, , ,, , ,(วิว - NOUN),(สวยงาม - VERB),10
, , ,, , ,(วิว - NOUN),(มี - VERB),11
, , ,, , ,(จุด - NOUN),(ชม - VERB),0
, , ,, , ,(จุด - NOUN),(ตก - VERB),2
, , ,, , ,(จุด - NOUN),(สวยงาม - VERB),4
, , ,, , ,(จุด - NOUN),(มี - VERB),5
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(สวยงาม - VERB),2
, , ,, , ,(พระอาทิตย์ - NOUN),(มี - VERB),3
, , ,, , ,(สถานที่ - NOUN),(ตก - VERB),2
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(ปัญหา - NOUN),(คือ - VERB),1
, , ,, , ,(ปัญหา - NOUN),(มี - VERB),4
, , ,, , ,(ฝูงชน - NOUN),(มี - VERB),1
, , ,, , ,(คุณ - NOUN),(ลง - VERB),0
, , ,, , ,(คุณ - NOUN),(ไป - VERB),1
, , ,, , ,(คุณ - NOUN),(คล้าย - VERB),12
, , ,, , ,(กังหันลม - NOUN),(คล้าย - VERB),8
, , ,, , ,(หาด - NOUN),(คล้าย - VERB),5
, , ,, , ,(หาน - NOUN),(คล้าย - VERB),3
, , ,, , ,(ผลกระทบ - NOUN),(คล้าย - VERB),1
, , ,, , ,(มุมมอง - NOUN),(ดี - VERB),1
, , ,, , ,(มุมมอง - NOUN),(เห็น - VERB),4
, , ,, , ,(น่ารัก - NOUN),(พร้อม - VERB),0
, , ,, , ,(เครื่องดื่ม - NOUN),(เป็น - VERB),5
, , ,, , ,(ราคา - NOUN),(เป็น - VERB),4
, , ,, , ,(บาท - NOUN),(เป็น - VERB),1
, , ,, , ,(สิ่ง - NOUN),(ดี - VERB),1
, , ,, , ,(สิ่ง - NOUN),(เดิน - VERB),5
, , ,, , ,(คุณ - NOUN),(เดิน - VERB),1
, , ,, , ,(ประสบการณ์ - NOUN),(ดี - VERB),1
, , ,, , ,(คุณ - NOUN),(ไป - VERB),1
, , ,, , ,(คุณ - NOUN),(มองเห็น - VERB),5
, , ,, , ,(ฝั่ง - NOUN),(มองเห็น - VERB),1
