noun,adj,distance,noun,adv,distance,noun,verb,distance
, , ,, , ,(คุณ - NOUN),(เงียบสงบ - VERB),11
, , ,, , ,(คุณ - NOUN),(ตก - VERB),16
, , ,, , ,(คน - NOUN),(เพลิดเพลิน - VERB),1
, , ,, , ,(คน - NOUN),(เงียบสงบ - VERB),5
, , ,, , ,(คน - NOUN),(ตก - VERB),10
, , ,, , ,(ช่วงเวลา - NOUN),(เงียบสงบ - VERB),1
, , ,, , ,(ช่วงเวลา - NOUN),(ตก - VERB),6
, , ,, , ,(จ้องมอง - NOUN),(ตก - VERB),3
, , ,, , ,(ทะเล - NOUN),(ตก - VERB),2
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(การ - NOUN),(มา - VERB),0
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),1
, , ,, , ,(การ - NOUN),(ชม - VERB),2
, , ,, , ,(การ - NOUN),(ตั้ง - VERB),4
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(สวยงาม - VERB),2
, , ,, , ,(ชายหาด - NOUN),(สะอาด - VERB),1
, , ,, , ,(ชายหาด - NOUN),(มี - VERB),2
, , ,, , ,(ชายหาด - NOUN),(เล่น - VERB),4
, , ,, , ,(ชายหาด - NOUN),(มี - VERB),8
, , ,, , ,(ชายหาด - NOUN),(ทำ - VERB),11
, , ,, , ,(พื้นที่ - NOUN),(เล่น - VERB),0
, , ,, , ,(พื้นที่ - NOUN),(มี - VERB),4
, , ,, , ,(พื้นที่ - NOUN),(ทำ - VERB),7
, , ,, , ,(น้ำ - NOUN),(มี - VERB),2
, , ,, , ,(น้ำ - NOUN),(ทำ - VERB),5
, , ,, , ,(กิจกรรม - NOUN),(ทำ - VERB),1
, , ,, , ,(เก้าอี้ - NOUN),(มี - VERB),0
, , ,, , ,(ชายหาด - NOUN),(มี - VERB),1
, , ,, , ,(ชายหาด - NOUN),(ต้องการ - VERB),6
, , ,, , ,(สิ่ง - NOUN),(ต้องการ - VERB),2
, , ,, , ,(คุณ - NOUN),(ต้องการ - VERB),0
, , ,, , ,(ผู้คน - NOUN),(ร้านอาหาร - VERB),1
, , ,, , ,(ผู้คน - NOUN),(เป็น - VERB),2
, , ,, , ,(คุณ - NOUN),(มี - VERB),0
, , ,, , ,(คุณ - NOUN),(เพลิดเพลิน - VERB),8
, , ,, , ,(คุณ - NOUN),(ไป - VERB),9
, , ,, , ,(คุณ - NOUN),(จำเป็น - VERB),13
, , ,, , ,(ตัวเลือก - NOUN),(เพลิดเพลิน - VERB),6
, , ,, , ,(ตัวเลือก - NOUN),(ไป - VERB),7
, , ,, , ,(ตัวเลือก - NOUN),(จำเป็น - VERB),11
, , ,, , ,(ร่ม - NOUN),(เพลิดเพลิน - VERB),4
, , ,, , ,(ร่ม - NOUN),(ไป - VERB),5
, , ,, , ,(ร่ม - NOUN),(จำเป็น - VERB),9
, , ,, , ,(เก้าอี้ - NOUN),(เพลิดเพลิน - VERB),2
, , ,, , ,(เก้าอี้ - NOUN),(ไป - VERB),3
, , ,, , ,(เก้าอี้ - NOUN),(จำเป็น - VERB),7
, , ,, , ,(ร่มเงา - NOUN),(จำเป็น - VERB),1
, , ,, , ,(ชายหาด - NOUN),(ดี - VERB),1
, , ,, , ,(ชายหาด - NOUN),(ว่ายน้ำ - VERB),4
, , ,, , ,(ชายหาด - NOUN),(ลอง - VERB),6
, , ,, , ,(การ - NOUN),(ว่ายน้ำ - VERB),0
, , ,, , ,(การ - NOUN),(ลอง - VERB),2
, , ,, , ,(การ - NOUN),(ดู - VERB),0
, , ,, , ,(การ - NOUN),(ตก - VERB),2
, , ,, , ,(การ - NOUN),(สวยงาม - VERB),4
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(สวยงาม - VERB),2
, , ,, , ,(คุณ - NOUN),(มองหา - VERB),1
, , ,, , ,(คุณ - NOUN),(ดู - VERB),4
, , ,, , ,(คุณ - NOUN),(เป็น - VERB),7
, , ,, , ,(คุณ - NOUN),(ดี - VERB),10
, , ,, , ,(สถานที่ - NOUN),(ดู - VERB),1
, , ,, , ,(สถานที่ - NOUN),(เป็น - VERB),4
, , ,, , ,(สถานที่ - NOUN),(ดี - VERB),7
, , ,, , ,(ปีใหม่ - NOUN),(เป็น - VERB),1
, , ,, , ,(ปีใหม่ - NOUN),(ดี - VERB),4
, , ,, , ,(จุด - NOUN),(ดี - VERB),1
, , ,, , ,(คุณ - NOUN),(ไป - VERB),3
, , ,, , ,(คุณ - NOUN),(ให้ - VERB),4
, , ,, , ,(คุณ - NOUN),(ลองดู - VERB),5
, , ,, , ,(การ - NOUN),(พัก - VERB),0
, , ,, , ,(สถานที่ - NOUN),(ดี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ว่ายน้ำ - VERB),5
, , ,, , ,(การ - NOUN),(ว่ายน้ำ - VERB),0
, , ,, , ,(บริการ - NOUN),(ยอดเยี่ยม - VERB),1
, , ,, , ,(ด้านหลัง - NOUN),(มี - VERB),1
, , ,, , ,(ชายหาด - NOUN),(มี - VERB),0
